2842,2993
851,1917
851,2285
1116,1214
1214,1268
1677,1943
1943,2224
2224,2677
2677,2824
1461,1537
934,1187
1187,1325
2181,2315
2315,2897
641,1775
1775,1843
1843,1894
1894,1957
1957,2053
2053,2197
934,1284
1284,1325
1396,1408
1408,2181
2181,2280
2808,2897
318,652
652,860
860,1127
1127,1140
1140,1957
1957,2136
1770,2165
2377,2497
274,2285
2285,2648
1414,1518
729,995
1677,2252
2252,2677
851,2677
1775,1894
1894,2197
2073,2285
1499,2377
69,236
604,750
750,967
967,1676
1894,2121
561,1269
1269,1284
1284,1944
571,628
628,1244
1244,1997
1997,2908
909,1468
669,1999
1999,2214
2214,2297
2297,2647
217,795
1801,1999
1999,2227
9,208
208,1082
2318,2824
2824,2858
480,1770
1483,2355
2732,2976
851,1216
55,571
571,851
851,2908
73,825
795,1801
1801,1903
1917,2227
2227,2315
2315,2842
55,808
808,851
851,1694
1187,2315
571,2025
55,319
851,957
236,1375
1284,2722
1175,1518
1130,2025
2025,2337
2337,2400
2400,2617
43,127
127,197
1518,2285
2285,2684
625,2021
851,961
1048,1428
1428,1827
1827,1903
2280,2858
8,101
101,360
360,1176
1176,1362
1537,2001
1411,2508
2285,2573
2573,2962
274,795
2227,2648
792,1325
1396,1917
55,641
641,851
851,1843
2227,2268
127,236
604,662
662,967
1375,2053
2053,2121
2280,2285
2285,2463
666,1042
1042,1514
1514,2241
2241,2508
2595,2858
1903,2842
571,2285
2285,2908
1175,1216
1216,2151
2151,2201
986,1957
2053,2165
2165,2285
2285,2377
55,1694
669,995
1677,1999
2647,2677
480,641
641,957
1770,1843
1843,1871
1871,1957
1957,2345
902,1424
1537,2123
613,795
604,1375
1268,1284
1408,1677
1677,2280
2280,2677
2677,2808
934,1396
1396,2897
246,1284
1284,1411
2647,2722
55,368
368,851
851,1121
1399,1823
1823,2893
1999,2858
325,2625
74,246
1411,1499
1499,1694
1694,2203
2508,2743
1292,1518
1518,2194
2194,2377
2377,2878
55,246
246,851
851,1411
281,555
555,625
625,729
729,1159
2051,2181
2252,2401
1136,2120
2120,2333
2333,2573
1284,2112
2150,2722
1214,2561
246,1187
1187,2203
2214,2315
2315,2647
1175,1428
318,800
820,902
986,1175
1175,1424
1957,2151
2151,2869
1880,2315
957,1871
101,501
501,1176
1176,2001
2001,2296
1408,1411
1499,2203
2214,2280
2280,2508
2647,2808
274,2648
9,998
2123,2173
2173,2291
1187,2285
2285,2315
9,800
2151,2173
752,2053
1313,2112
1871,2268
2268,2345
1268,1396
1396,1677
2677,2897
2333,2962
795,800
1175,1694
1801,2151
2151,2227
1408,2123
2123,2280
2280,2397
2397,2808
998,2291
8,1362
1894,2165
1518,2165
2377,2684
274,318
652,1127
1127,1957
2136,2648
995,998
998,1116
1677,2123
2397,2677
480,657
1880,2112
2112,2151
1284,1775
1775,1944
1944,2197
63,1548
197,246
246,547
547,1343
1518,2017
2017,2684
1624,2532
197,1518
795,851
851,1801
2355,2976
455,795
795,1086
1086,1694
1801,2073
2073,2227
480,561
561,957
957,1269
1284,1770
1871,1944
1944,2345
813,1187
1187,2053
764,1175
800,851
547,604
604,1518
1518,2577
2577,2684
808,1694
1694,2112
2173,2203
795,1136
1136,1694
1801,2120
2120,2227
2227,2333
236,318
318,604
604,652
860,967
967,1127
1140,1375
1375,1957
1957,2121
2121,2136
2136,2252
2120,2285
2285,2333
2345,2595
851,1943
795,1187
1187,1694
246,800
1175,1411
1411,2151
2151,2203
480,1313
1187,1775
2197,2315
501,764
1175,2296
1175,2165
800,2151
604,657
2151,2577
851,2173
2120,2150
2150,2333
217,1412
1412,1999
1999,2063
571,2908
217,1411
1411,1999
1999,2203
1133,1499
1499,2028
2028,2060
2060,2377
2377,2858
813,2285
820,851
851,1175
957,1499
1499,1770
641,795
1801,1843
187,1175
851,2053
101,1176
2227,2858
1175,1176
2001,2151
69,455
455,750
750,1086
1086,1676
1894,2073
1518,2025
2025,2684
1411,1767
1767,2203
2214,2268
2268,2508
8,9
9,360
360,1202
1202,1362
1362,1414
1414,1461
1537,2285
274,2165
2377,2648
274,1175
1175,2648
2648,2677
1957,2025
1268,1414
1414,1677
641,995
1677,1957
1957,2677
2296,2858
142,1424
1678,1894
1894,2383
2383,2466
2466,2638
142,405
604,909
2355,2450
2577,2732
43,1518
2121,2280
8,55
55,360
360,851
851,1362
55,555
729,851
851,2214
1801,1894
2197,2227
902,1775
2197,2869
625,851
851,1159
1159,1284
1284,1767
1767,2021
2051,2268
2268,2401
2401,2722
319,2345
217,2112
236,2677
1412,2063
1284,1343
1343,1408
1408,1414
2017,2280
1284,1414
1414,2165
2377,2722
571,657
2315,2908
101,604
604,1176
2001,2577
2268,2285
337,1652
1652,1898
1898,2415
1414,1499
1499,2677
820,2030
2030,2780
2194,2878
124,2318
1917,2165
2377,2842
851,1428
750,1894
1292,2364
1999,2165
2165,2214
2297,2377
9,1414
1414,2173
2227,2677
325,1175
2151,2322
813,961
1827,2053
1518,2112
500,2268
2268,2559
813,1694
1694,2053
1175,1375
74,1694
1694,2743
1313,1384
1384,1694
1084,1187
1187,1424
1952,2112
246,998
998,1343
2017,2123
1518,2703
851,1775
547,2684
217,1216
1216,1999
1999,2201
248,998
998,1231
813,998
2123,2285
2285,2291
2201,2285
2285,2893
792,800
820,1325
1917,2151
555,2214
1214,2824
851,2268
1133,2028
641,1187
1187,1843
1957,2315
1268,1499
55,142
142,851
851,909
217,1499
1499,1999
909,2355
318,561
561,652
1140,1269
1269,1957
63,142
986,998
998,1084
1424,1548
1667,1872
1952,2532
795,1518
2227,2285
957,1216
1216,1770
2150,2201
2201,2345
2595,2893
957,1194
1194,1770
2112,2345
1362,1462
8,1461
547,1414
1999,2112
555,2181
217,961
1827,1999
813,1361
957,1518
1518,1770
1428,1917
939,1214
246,795
795,1411
1411,1694
1801,2203
2203,2227
2227,2647
613,934
934,1175
1175,1325
1214,1284
2280,2318
2561,2808
2808,2824
1667,1843
1957,2532
764,998
998,1175
1175,2123
2123,2397
813,1284
1408,2053
2053,2280
2285,2808
662,995
1411,1414
986,2869
851,2112
1673,2531
1411,2165
2165,2203
641,1957
1325,2181
405,2489
1518,1872
1952,2684
750,1284
1408,1676
1894,2280
2469,2815
1518,1957
55,790
790,851
1499,1715
43,69
69,197
1518,1676
1894,2684
2201,2677
2677,2893
274,1428
1917,2648
2648,2842
55,153
773,851
851,902
217,405
604,1999
1999,2450
335,368
368,1147
1428,2842
1518,1943
69,501
501,988
988,2165
1159,2401
1767,2165
2165,2173
2173,2377
2181,2252
662,2112
9,1767
1767,2173
2173,2268
1957,2051
501,1202
1414,2296
217,1136
1136,1999
1999,2285
2025,2285
318,851
368,1121
1399,2893
1284,2053
2285,2722
480,795
795,957
957,1694
1694,1770
1770,1801
1801,1871
1871,2227
2227,2345
1871,2203
2214,2345
2497,2508
2508,2595
851,1187
1187,1767
1767,2315
55,325
325,851
851,2322
325,1216
2201,2625
2625,2893
124,909
909,1214
2318,2355
2355,2561
2561,2732
2732,2824
2824,2976
1917,2285
851,1136
1537,2173
1116,1187
1187,1268
1499,1677
547,2703
187,571
571,1284
2878,2908
500,2112
2112,2268
1694,1775
1775,1801
1801,2197
851,2181
124,628
628,1214
1214,1244
1997,2824
197,500
500,547
2559,2684
2201,2224
2224,2893
641,934
1325,1843
1957,2181
613,657
657,1175
1175,1880
127,752
1343,2017
1871,2595
2677,2858
9,274
274,2173
2173,2648
547,851
851,1518
2684,2858
197,2684
127,813
217,236
1375,1999
1999,2121
360,657
657,1362
1537,1880
851,2203
2203,2647
1284,1677
2677,2722
501,851
1518,2296
2173,2858
208,274
274,1082
1082,2648
800,1325
1325,1917
246,571
571,1411
2508,2908
55,795
1548,1667
2073,2677
2318,2677
851,1414
2112,2858
657,1428
1428,1880
1880,1903
2151,2842
101,851
851,1176
1176,1499
1499,2001
998,2112
2112,2123
2677,2993
55,187
187,851
187,792
792,1175
1175,1396
325,2165
2165,2322
1216,1499
657,2151
8,142
142,360
360,813
1361,1362
1462,1468
1468,1537
1537,1967
2151,2268
318,501
501,902
986,988
988,1424
1957,2833
2833,2869
187,236
813,1767
1767,2053
2053,2268
347,2112
360,1216
1216,1362
1537,2201
1216,1414
1414,2201
729,2252
967,1518
1518,2252
347,995
248,1414
1414,1694
142,1483
55,281
208,641
641,1082
1082,1843
1957,2173
795,820
820,1694
217,480
1313,1999
792,1396
2214,2227
246,1337
1337,1343
851,1284
55,124
124,851
851,1214
1216,1428
2842,2893
2893,2993
2063,2648
1694,2227
1999,2025
217,246
1424,1943
2268,2869
246,1414
1214,1313
967,998
998,1375
2121,2123
2123,2252
2280,2291
662,2053
2053,2677
1216,1518
1518,1767
1767,2201
2201,2268
318,764
764,902
902,1175
795,995
1677,1694
360,808
808,1362
9,73
1518,2173
2173,2232
795,961
1048,1694
1801,1827
1827,2227
455,1202
1414,2073
986,1313
1313,1424
662,1943
641,792
1396,1843
1843,1917
1917,1957
325,555
2252,2322
2123,2150
2150,2291
1231,1284
1284,1694
1694,2285
2285,2406
9,1775
1894,2173
2173,2197
9,319
1871,2497
1894,2722
611,795
795,1412
2063,2285
2285,2469
87,274
274,825
2232,2648
934,1216
1216,1325
2181,2201
2893,2897
851,986
1194,2112
1019,2232
795,808
55,236
604,851
851,967
1871,2025
2025,2345
500,2559
360,555
729,1362
1411,2123
2123,2203
480,2345
1130,1499
1499,2025
2025,2315
2315,2337
1740,1943
1943,2063
2063,2224
2268,2469
248,1202
1202,1231
1231,1414
662,2858
217,998
998,1999
1999,2123
752,2285
988,2833
1411,1518
1518,2203
69,142
318,750
750,902
1424,1676
501,1216
1216,2296
1770,2345
124,246
246,1214
1214,1411
2214,2318
2318,2508
2508,2561
2561,2647
2647,2824
246,501
501,1411
2214,2285
2285,2508
501,2123
2397,2625
1483,2285
2285,2355
851,995
318,360
360,902
1325,2201
1801,1943
1943,2268
1499,2151
1483,2976
1194,2858
1518,2123
2123,2232
2232,2397
21,142
142,325
325,986
1952,2322
8,21
21,73
87,325
325,825
2232,2322
38,124
124,153
1790,2318
2318,2375
2051,2112
2150,2401
1518,1775
2197,2232
729,1202
1414,2214
547,1187
1187,1518
246,274
274,1411
1880,1943
1943,2151
2151,2224
2364,2858
2858,2878
101,217
217,1176
1176,1999
1999,2001
55,1284
21,319
319,325
325,480
1871,2322
2322,2345
2595,2625
1894,2285
2165,2908
87,800
820,1019
1019,1175
1518,2151
2151,2232
325,795
2227,2322
604,2489
9,119
851,1894
1023,2224
1917,2201
2025,2227
8,274
274,360
1537,2648
21,55
21,217
217,325
662,2025
1268,1428
1428,1677
1677,1903
1917,2677
2677,2842
1375,1499
1499,2121
217,274
274,1999
1999,2648
967,1428
1917,2121
2252,2842
480,790
790,957
957,1715
1715,1767
1767,1770
1518,1917
1468,1483
1483,1967
2617,2732
501,795
2227,2296
1537,1917
409,800
800,805
805,1175
1175,1740
1424,1499
1499,1872
998,1624
1414,2025
1175,2112
611,657
657,1412
1455,1880
1880,2063
2063,2151
2315,2469
2397,2463
480,909
909,957
2345,2355
2355,2497
2595,2976
1187,1428
662,1428
729,1187
1187,2214
2252,2315
790,1499
187,2201
657,1284
1414,1880
2151,2280
2280,2315
2315,2808
1284,2280
1767,1775
813,1414
1414,2053
9,2112
2150,2173
2201,2214
74,1284
1694,2722
1216,2285
1424,1767
1767,1957
628,1917
1917,2993
